Day,Hour,Temp,Dir,Spd
241,22,0.457337884,110,0.068627451
241,23,0.460750853,120,0.117647059
241,24,0.464163823,120,0.049019608
242,1,0.447098976,270,0.176470588
242,2,0.436860068,260,0.117647059
242,3,0.42662116,260,0.058823529
242,4,0.412969283,260,0.156862745
242,5,0.402730375,260,0.196078431
242,6,0.385665529,260,0.18627451
242,7,0.399317406,250,0.078431373
242,8,0.395904437,250,0.068627451
242,9,0.392491468,270,0.166666667
242,10,0.443686007,260,0.12745098
242,11,0.481228669,260,0.196078431
242,12,0.488054608,260,0.254901961
242,13,0.470989761,260,0.245098039
242,14,0.464163823,260,0.274509804
242,15,0.443686007,260,0.294117647
242,16,0.453924915,240,0.12745098
242,17,0.433447099,260,0.18627451
242,18,0.423208191,270,0.235294118
242,19,0.416382253,270,0.18627451
242,20,0.419795222,50,0.049019608
242,21,0.406143345,40,0.18627451
242,22,0.385665529,50,0.18627451
242,23,0.361774744,10,0.215686275
242,24,0.337883959,10,0.18627451
243,1,0.293515358,10,0.274509804
243,2,0.269624573,10,0.303921569
243,3,0.269624573,10,0.215686275
243,4,0.269624573,10,0.215686275
243,5,0.276450512,10,0.107843137
243,6,0.273037543,10,0.166666667
243,7,0.266211604,20,0.166666667
243,8,0.266211604,60,0.078431373
243,9,0.269624573,10,0.196078431
243,10,0.283276451,10,0.137254902
243,11,0.303754266,360,0.196078431
243,12,0.33447099,20,0.117647059
243,13,0.358361775,10,0.098039216
243,14,0.368600683,20,0.12745098
243,15,0.372013652,10,0.166666667
243,16,0.358361775,10,0.18627451
243,17,0.33447099,20,0.235294118
243,18,0.317406143,30,0.225490196
243,19,0.317406143,60,0.196078431
243,20,0.324232082,50,0.18627451
243,21,0.327645051,50,0.18627451
243,22,0.327645051,50,0.147058824
243,23,0.327645051,80,0.156862745
243,24,0.324232082,100,0.245098039
244,1,0.317406143,110,0.284313725
244,2,0.310580205,110,0.225490196
244,3,0.307167235,90,0.18627451
244,4,0.293515358,70,0.225490196
244,5,0.293515358,70,0.254901961
244,6,0.290102389,80,0.264705882
244,7,0.290102389,80,0.235294118
244,8,0.293515358,80,0.254901961
244,9,0.317406143,80,0.235294118
244,10,0.351535836,120,0.225490196
244,11,0.372013652,,
244,12,0.395904437,,
244,13,0.409556314,120,0.303921569
244,14,0.409556314,120,0.352941176
244,15,0.406143345,120,0.401960784
244,16,0.365187713,,
244,17,0.361774744,120,0.205882353
244,18,0.354948805,120,0.264705882
244,19,0.348122867,110,0.303921569
244,20,0.354948805,110,0.37254902
244,21,0.368600683,110,0.254901961
244,22,0.368600683,90,0.264705882
244,23,0.372013652,110,0.294117647
244,24,0.368600683,100,0.254901961
245,1,0.361774744,100,0.274509804
245,2,0.354948805,100,0.333333333
245,3,0.351535836,100,0.294117647
245,4,0.341296928,110,0.303921569
245,5,0.341296928,120,0.254901961
245,6,0.33447099,120,0.382352941
245,7,0.337883959,120,0.431372549
245,8,0.344709898,120,0.411764706
245,9,0.354948805,120,0.303921569
245,10,0.416382253,,
245,11,0.447098976,120,0.225490196
245,12,0.447098976,120,0.245098039
245,13,0.423208191,120,0.137254902
245,14,0.433447099,130,0.176470588
245,15,0.440273038,,
245,16,0.433447099,140,0.107843137
245,17,0.409556314,260,0.078431373
245,18,0.395904437,260,0.049019608
245,19,0.385665529,260,0.166666667
245,20,0.37883959,260,0.058823529
245,21,0.368600683,270,0.068627451
245,22,0.365187713,50,0.058823529
245,23,0.361774744,10,0.058823529
245,24,0.348122867,10,0.058823529
246,1,0.337883959,80,0.029411765
246,2,0.313993174,10,0
246,3,0.313993174,10,0
246,4,0.310580205,30,0.058823529
246,5,0.320819113,20,0.019607843
246,6,0.327645051,20,0
246,7,0.33447099,60,0
246,8,0.337883959,50,0.039215686
246,9,0.358361775,,
246,10,0.419795222,10,0.078431373
246,11,0.494880546,140,0.147058824
246,12,0.518771331,130,0.205882353
246,13,0.484641638,140,0.264705882
246,14,0.460750853,120,0.18627451
246,15,0.47440273,120,0.254901961
246,16,0.457337884,120,0.254901961
246,17,0.42662116,120,0.382352941
246,18,0.402730375,120,0.31372549
246,19,0.395904437,120,0.254901961
246,20,0.399317406,110,0.245098039
246,21,0.406143345,110,0.264705882
246,22,0.409556314,110,0.333333333
246,23,0.409556314,110,0.343137255
246,24,0.406143345,110,0.274509804
247,1,0.395904437,110,0.205882353
247,2,0.392491468,120,0.176470588
247,3,0.392491468,120,0.235294118
247,4,0.389078498,100,0.264705882
247,5,0.392491468,110,0.235294118
247,6,0.389078498,110,0.333333333
247,7,0.38225256,110,0.401960784
247,8,0.395904437,110,0.352941176
247,9,0.440273038,120,0.343137255
247,10,0.508532423,120,0.421568627
247,11,0.498293515,120,0.470588235
247,12,0.52559727,120,0.588235294
247,13,0.501706485,110,0.480392157
247,14,0.501706485,,
247,15,0.532423208,120,0.480392157
247,16,0.508532423,120,0.352941176
247,17,0.488054608,120,0.254901961
247,18,0.457337884,120,0.352941176
247,19,0.447098976,120,0.343137255
247,20,0.447098976,120,0.225490196
247,21,0.443686007,120,0.274509804
247,22,0.443686007,120,0.225490196
247,23,0.440273038,120,0.245098039
247,24,0.436860068,120,0.274509804
248,1,0.433447099,120,0.274509804
248,2,0.440273038,120,0.284313725
248,3,0.453924915,120,0.235294118
248,4,0.453924915,120,0.284313725
248,5,0.453924915,120,0.245098039
248,6,0.440273038,120,0.274509804
248,7,0.433447099,120,0.235294118
248,8,0.4778157,120,0.18627451
248,9,0.552901024,120,0.303921569
248,10,0.62116041,120,0.264705882
248,11,0.651877133,120,0.303921569
248,12,0.679180887,120,0.284313725
248,13,0.655290102,120,0.303921569
248,14,0.689419795,120,0.215686275
248,15,0.686006826,120,0.215686275
248,16,0.692832765,130,0.107843137
248,17,0.62116041,290,0.117647059
248,18,0.590443686,280,0.058823529
248,19,0.539249147,100,0
248,20,0.552901024,310,0
248,21,0.539249147,280,0
248,22,0.52559727,280,0
248,23,0.508532423,110,0
248,24,0.5221843,60,0
249,1,0.494880546,100,0
249,2,0.494880546,260,0
249,3,0.501706485,170,0
249,4,0.494880546,120,0.049019608
249,5,0.494880546,110,0.088235294
249,6,0.488054608,120,0.147058824
249,7,0.481228669,120,0.147058824
249,8,0.505119454,120,0.205882353
249,9,0.566552901,120,0.117647059
249,10,0.604095563,120,0.284313725
249,11,0.638225256,120,0.382352941
249,12,0.566552901,110,0.450980392
249,13,0.614334471,110,0.382352941
249,14,0.624573379,110,0.352941176
249,15,0.593856655,120,0.323529412
249,16,0.566552901,120,0.431372549
249,17,0.546075085,120,0.421568627
249,18,0.515358362,120,0.274509804
249,19,0.498293515,120,0.31372549
249,20,0.488054608,120,0.382352941
249,21,0.481228669,120,0.37254902
249,22,0.47440273,110,0.343137255
249,23,0.467576792,120,0.323529412
249,24,0.460750853,110,0.323529412
250,1,0.450511945,110,0.352941176
250,2,0.443686007,110,0.31372549
250,3,0.433447099,120,0.245098039
250,4,0.419795222,110,0.225490196
250,5,0.409556314,100,0.284313725
250,6,0.402730375,100,0.294117647
250,7,0.402730375,110,0.284313725
250,8,0.399317406,120,0.382352941
250,9,0.416382253,110,0.333333333
250,10,0.436860068,110,0.392156863
250,11,0.491467577,120,0.450980392
250,12,0.505119454,120,0.529411765
250,13,0.498293515,120,0.490196078
250,14,0.470989761,120,0.421568627
250,15,0.464163823,120,0.529411765
250,16,0.453924915,120,0.421568627
250,17,0.440273038,110,0.392156863
250,18,0.42662116,110,0.392156863
250,19,0.419795222,110,0.411764706
250,20,0.409556314,120,0.411764706
250,21,0.416382253,110,0.352941176
250,22,0.416382253,110,0.343137255
250,23,0.409556314,110,0.352941176
250,24,0.409556314,110,0.303921569
251,1,0.402730375,110,0.323529412
251,2,0.402730375,110,0.441176471
251,3,0.395904437,110,0.470588235
251,4,0.392491468,110,0.411764706
251,5,0.399317406,110,0.362745098
251,6,0.406143345,120,0.323529412
251,7,0.406143345,110,0.235294118
251,8,0.402730375,110,0.254901961
251,9,0.42662116,120,0.215686275
251,10,0.457337884,120,0.225490196
251,11,0.4778157,120,0.294117647
251,12,0.505119454,120,0.235294118
251,13,0.549488055,130,0.205882353
251,14,0.5221843,120,0.254901961
251,15,0.539249147,120,0.333333333
251,16,0.5221843,,
251,17,0.532423208,,
251,18,0.498293515,120,0.215686275
251,19,0.4778157,120,0.196078431
251,20,0.47440273,120,0.18627451
251,21,0.453924915,120,0.343137255
251,22,0.447098976,120,0.264705882
251,23,0.457337884,110,0.098039216
251,24,0.460750853,120,0.107843137
252,1,0.460750853,120,0.12745098
252,2,0.464163823,120,0.166666667
252,3,0.467576792,110,0.088235294
252,4,0.457337884,100,0.176470588
252,5,0.423208191,120,0.294117647
252,6,0.416382253,110,0.176470588
252,7,0.412969283,110,0.254901961
252,8,0.42662116,120,0.294117647
252,9,0.450511945,120,0.31372549
252,10,0.47440273,120,0.245098039
252,11,0.52559727,120,0.323529412
252,12,0.563139932,120,0.284313725
252,13,0.597269625,130,0.333333333
252,14,0.539249147,120,0.333333333
252,15,0.518771331,120,0.303921569
252,16,0.518771331,,
252,17,0.484641638,120,0.294117647
252,18,0.47440273,120,0.264705882
252,19,0.450511945,120,0.303921569
252,20,0.436860068,110,0.225490196
252,21,0.436860068,120,0.18627451
252,22,0.443686007,110,0.088235294
252,23,0.450511945,110,0.029411765
252,24,0.450511945,130,0.088235294
253,1,0.440273038,110,0.098039216
253,2,0.440273038,110,0.058823529
253,3,0.43003413,120,0.147058824
253,4,0.433447099,110,0.12745098
253,5,0.412969283,120,0.196078431
253,6,0.399317406,120,0.294117647
253,7,0.395904437,120,0.31372549
253,8,0.440273038,120,0.196078431
253,9,0.515358362,140,0.107843137
253,10,0.559726962,,
253,11,0.580204778,270,0.098039216
253,12,0.597269625,270,0.117647059
253,13,0.61774744,290,0.137254902
253,14,0.631399317,280,0.196078431
253,15,0.61774744,260,0.215686275
253,16,0.638225256,290,0.215686275
253,17,0.604095563,280,0.196078431
253,18,0.559726962,290,0.205882353
253,19,0.5221843,290,0.196078431
253,20,0.508532423,290,0.137254902
253,21,0.498293515,290,0.137254902
253,22,0.498293515,290,0.147058824
253,23,0.481228669,280,0.107843137
253,24,0.4778157,280,0.156862745
254,1,0.467576792,290,0.049019608
254,2,0.460750853,280,0
254,3,0.457337884,280,0
254,4,0.457337884,290,0
254,5,0.460750853,270,0
254,6,0.467576792,260,0
254,7,0.464163823,140,0
254,8,0.505119454,110,0
254,9,0.515358362,120,0.225490196
254,10,0.52559727,120,0.352941176
254,11,0.542662116,100,0.245098039
254,12,0.56996587,120,0.362745098
254,13,0.590443686,120,0.401960784
254,14,0.539249147,120,0.441176471
254,15,0.542662116,110,0.37254902
254,16,0.518771331,110,0.421568627
254,17,0.501706485,110,0.37254902
254,18,0.484641638,110,0.352941176
254,19,0.488054608,120,0.284313725
254,20,0.484641638,110,0.392156863
254,21,0.4778157,110,0.392156863
254,22,0.481228669,120,0.352941176
254,23,0.4778157,120,0.343137255
254,24,0.453924915,120,0.362745098
255,1,0.436860068,120,0.37254902
255,2,0.42662116,110,0.294117647
255,3,0.419795222,110,0.205882353
255,4,0.402730375,120,0.245098039
255,5,0.392491468,120,0.401960784
255,6,0.389078498,120,0.392156863
255,7,0.389078498,110,0.392156863
255,8,0.399317406,110,0.37254902
255,9,0.412969283,110,0.343137255
255,10,0.433447099,120,0.362745098
255,11,0.433447099,120,0.431372549
255,12,0.423208191,120,0.460784314
255,13,0.402730375,120,0.5
255,14,0.443686007,110,0.470588235
255,15,0.467576792,120,0.323529412
255,16,0.470989761,110,0.274509804
255,17,0.450511945,110,0.333333333
255,18,0.423208191,110,0.362745098
255,19,0.419795222,120,0.362745098
255,20,0.42662116,110,0.31372549
255,21,0.436860068,120,0.264705882
255,22,0.436860068,120,0.382352941
255,23,0.423208191,120,0.284313725
255,24,0.42662116,110,0.31372549
256,1,0.423208191,120,0.274509804
256,2,0.423208191,120,0.333333333
256,3,0.419795222,120,0.362745098
256,4,0.419795222,120,0.323529412
256,5,0.423208191,120,0.31372549
256,6,0.433447099,120,0.352941176
256,7,0.447098976,120,0.352941176
256,8,0.470989761,120,0.254901961
256,9,0.511945392,100,0.205882353
256,10,0.539249147,110,0.137254902
256,11,0.583617747,110,0.137254902
256,12,0.648464164,160,0.176470588
256,13,0.662116041,160,0.294117647
256,14,0.634812287,160,0.352941176
256,15,0.634812287,160,0.303921569
256,16,0.627986348,160,0.31372549
256,17,0.631399317,190,0.382352941
256,18,0.62116041,190,0.382352941
256,19,0.61774744,220,0.333333333
256,20,0.61774744,210,0.31372549
256,21,0.61774744,220,0.303921569
256,22,0.607508532,230,0.254901961
256,23,0.590443686,290,0.088235294
256,24,0.580204778,290,0.009803922
257,1,0.580204778,300,0.019607843
257,2,0.580204778,320,0
257,3,0.57337884,10,0
257,4,0.57337884,340,0
257,5,0.552901024,330,0
257,6,0.542662116,120,0
257,7,0.532423208,100,0
257,8,0.552901024,90,0
257,9,0.587030717,90,0
257,10,0.672354949,130,0.029411765
257,11,0.71331058,140,0.12745098
257,12,0.675767918,150,0.166666667
257,13,0.733788396,160,0.294117647
257,14,0.740614334,170,0.284313725
257,15,0.71331058,210,0.284313725
257,16,0.682593857,200,0.31372549
257,17,0.66552901,200,0.37254902
257,18,0.658703072,200,0.37254902
257,19,0.645051195,200,0.31372549
257,20,0.645051195,180,0.235294118
257,21,0.641638225,190,0.362745098
257,22,0.624573379,180,0.264705882
257,23,0.634812287,200,0.323529412
257,24,0.62116041,200,0.362745098
258,1,0.624573379,210,0.411764706
258,2,0.593856655,250,0.225490196
258,3,0.590443686,280,0.049019608
258,4,0.57337884,290,0.18627451
258,5,0.576791809,300,0.068627451
258,6,0.587030717,290,0.098039216
258,7,0.587030717,290,0.098039216
258,8,0.597269625,290,0.009803922
258,9,0.610921502,270,0.049019608
258,10,0.62116041,290,0.117647059
258,11,0.638225256,290,0.068627451
258,12,0.672354949,,
258,13,0.682593857,260,0.166666667
258,14,0.658703072,280,0.156862745
258,15,0.66894198,220,0.166666667
258,16,0.682593857,,
258,17,0.66894198,160,0.18627451
258,18,0.62116041,120,0.245098039
258,19,0.515358362,120,0.401960784
258,20,0.484641638,120,0.470588235
258,21,0.457337884,120,0.529411765
258,22,0.436860068,120,0.529411765
258,23,0.423208191,120,0.441176471
258,24,0.42662116,120,0.450980392
259,1,0.412969283,120,0.431372549
259,2,0.409556314,120,0.441176471
259,3,0.412969283,120,0.352941176
259,4,0.412969283,110,0.323529412
259,5,0.406143345,120,0.274509804
259,6,0.389078498,120,0.352941176
259,7,0.399317406,110,0.303921569
259,8,0.416382253,110,0.166666667
259,9,0.406143345,120,0.18627451
259,10,0.392491468,10,0.284313725
259,11,0.406143345,120,0.284313725
259,12,0.402730375,100,0.12745098
259,13,0.399317406,20,0.137254902
259,14,0.385665529,10,0.166666667
259,15,0.37883959,10,0.176470588
259,16,0.351535836,10,0.225490196
259,17,0.358361775,100,0.245098039
259,18,0.348122867,30,0.284313725
259,19,0.348122867,20,0.18627451
259,20,0.365187713,40,0.147058824
259,21,0.361774744,30,0.176470588
259,22,0.354948805,40,0.166666667
259,23,0.337883959,40,0.18627451
259,24,0.324232082,20,0.156862745
260,1,0.317406143,360,0.068627451
260,2,0.317406143,360,0.117647059
260,3,0.293515358,360,0.196078431
260,4,0.279863481,10,0.225490196
260,5,0.28668942,40,0.176470588
260,6,0.300341297,50,0.088235294
260,7,0.293515358,360,0.205882353
260,8,0.290102389,20,0.176470588
260,9,0.303754266,30,0.166666667
260,10,0.303754266,360,0.18627451
260,11,0.33105802,30,0.166666667
260,12,0.372013652,90,0.284313725
260,13,0.38225256,120,0.215686275
260,14,0.341296928,10,0.215686275
260,15,0.327645051,20,0.245098039
260,16,0.307167235,360,0.333333333
260,17,0.300341297,20,0.274509804
260,18,0.300341297,30,0.274509804
260,19,0.33105802,40,0.205882353
260,20,0.293515358,40,0.264705882
260,21,0.279863481,10,0.166666667
260,22,0.262798635,10,0.196078431
260,23,0.249146758,10,0.12745098
260,24,0.249146758,10,0.176470588
261,1,0.228668942,10,0.284313725
261,2,0.225255973,10,0.284313725
261,3,0.215017065,10,0.303921569
261,4,0.201365188,10,0.196078431
261,5,0.208191126,20,0.107843137
261,6,0.208191126,30,0.107843137
261,7,0.221843003,30,0.147058824
261,8,0.242320819,360,0.088235294
261,9,0.23890785,10,0.196078431
261,10,0.252559727,20,0.264705882
261,11,0.296928328,30,0.215686275
261,12,0.33447099,20,0.215686275
261,13,0.300341297,10,0.18627451
261,14,0.296928328,10,0.18627451
261,15,0.300341297,,
261,16,0.290102389,,
261,17,0.276450512,10,0.284313725
261,18,0.262798635,10,0.245098039
261,19,0.249146758,40,0.12745098
261,20,0.23890785,50,0.147058824
261,21,0.262798635,40,0.137254902
261,22,0.262798635,40,0.117647059
261,23,0.262798635,30,0.12745098
261,24,0.276450512,30,0.12745098
262,1,0.262798635,20,0.107843137
262,2,0.249146758,70,0.196078431
262,3,0.249146758,80,0.176470588
262,4,0.23890785,360,0.137254902
262,5,0.249146758,50,0.098039216
262,6,0.245733788,30,0.098039216
262,7,0.262798635,80,0.18627451
262,8,0.266211604,40,0.117647059
262,9,0.283276451,110,0.18627451
262,10,0.28668942,110,0.156862745
262,11,0.293515358,120,0.098039216
262,12,0.300341297,120,0.039215686
262,13,0.324232082,120,0.049019608
262,14,0.303754266,40,0.117647059
262,15,0.307167235,20,0.137254902
262,16,0.293515358,10,0.176470588
262,17,0.283276451,50,0.156862745
262,18,0.28668942,40,0.098039216
262,19,0.283276451,50,0.12745098
262,20,0.279863481,40,0.166666667
262,21,0.290102389,40,0.058823529
262,22,0.290102389,30,0.039215686
262,23,0.303754266,110,0.009803922
262,24,0.310580205,110,0.078431373
263,1,0.300341297,100,0.058823529
263,2,0.290102389,10,0.039215686
263,3,0.296928328,50,0.029411765
263,4,0.300341297,130,0.009803922
263,5,0.310580205,120,0.058823529
263,6,0.313993174,120,0.137254902
263,7,0.313993174,120,0.137254902
263,8,0.313993174,110,0.107843137
263,9,0.324232082,120,0.196078431
263,10,0.37883959,120,0.274509804
263,11,0.389078498,120,0.31372549
263,12,0.416382253,120,0.254901961
263,13,0.443686007,120,0.196078431
263,14,0.43003413,120,0.215686275
263,15,0.433447099,120,0.107843137
263,16,0.450511945,120,0.068627451
263,17,0.443686007,130,0.137254902
263,18,0.416382253,120,0.245098039
263,19,0.402730375,120,0.18627451
263,20,0.399317406,120,0.205882353
263,21,0.395904437,120,0.303921569
263,22,0.402730375,120,0.274509804
263,23,0.406143345,120,0.137254902
263,24,0.409556314,120,0.245098039
264,1,0.412969283,110,0.382352941
264,2,0.406143345,110,0.274509804
264,3,0.406143345,110,0.196078431
264,4,0.402730375,100,0.078431373
264,5,0.395904437,120,0.176470588
264,6,0.395904437,120,0.264705882
264,7,0.399317406,120,0.254901961
264,8,0.419795222,120,0.274509804
264,9,0.447098976,120,0.333333333
264,10,0.453924915,130,0.166666667
264,11,0.467576792,120,0.264705882
264,12,0.505119454,120,0.303921569
264,13,0.508532423,120,0.352941176
264,14,0.515358362,120,0.37254902
264,15,0.508532423,120,0.254901961
264,16,0.498293515,130,0.245098039
264,17,0.491467577,120,0.264705882
264,18,0.47440273,120,0.284313725
264,19,0.460750853,120,0.284313725
264,20,0.450511945,120,0.294117647
264,21,0.450511945,120,0.303921569
264,22,0.457337884,120,0.303921569
264,23,0.460750853,120,0.235294118
264,24,0.467576792,120,0.31372549
265,1,0.464163823,120,0.264705882
265,2,0.460750853,120,0.284313725
265,3,0.467576792,120,0.284313725
265,4,0.47440273,120,0.254901961
265,5,0.47440273,120,0.196078431
265,6,0.4778157,120,0.284313725
265,7,0.4778157,120,0.303921569
265,8,0.491467577,120,0.333333333
265,9,0.508532423,120,0.421568627
265,10,0.511945392,120,0.421568627
265,11,0.535836177,120,0.382352941
265,12,0.542662116,120,0.362745098
265,13,0.552901024,120,0.333333333
265,14,0.566552901,120,0.37254902
265,15,0.56996587,120,0.31372549
265,16,0.566552901,,
265,17,0.532423208,120,0.294117647
265,18,0.5221843,120,0.12745098
265,19,0.505119454,120,0.245098039
265,20,0.494880546,120,0.18627451
265,21,0.498293515,120,0.215686275
265,22,0.494880546,120,0.245098039
265,23,0.498293515,110,0.235294118
265,24,0.494880546,110,0.117647059
266,1,0.505119454,110,0.117647059
266,2,0.508532423,40,0.068627451
266,3,0.5221843,70,0.019607843
266,4,0.518771331,110,0
266,5,0.5221843,90,0.078431373
266,6,0.5221843,100,0.019607843
266,7,0.511945392,110,0.029411765
266,8,0.542662116,110,0.068627451
266,9,0.576791809,100,0.068627451
266,10,0.600682594,120,0.029411765
266,11,0.648464164,120,0.078431373
266,12,0.686006826,120,0.029411765
266,13,0.723549488,260,0.058823529
266,14,0.757679181,260,0.137254902
266,15,0.716723549,270,0.117647059
266,16,0.675767918,220,0.117647059
266,17,0.679180887,160,0.176470588
266,18,0.655290102,160,0.176470588
266,19,0.641638225,160,0.215686275
266,20,0.614334471,130,0.078431373
266,21,0.624573379,150,0.019607843
266,22,0.614334471,160,0.098039216
266,23,0.614334471,160,0.147058824
266,24,0.600682594,130,0.088235294
267,1,0.604095563,140,0.049019608
267,2,0.614334471,120,0.049019608
267,3,0.607508532,160,0.137254902
267,4,0.607508532,160,0.107843137
267,5,0.607508532,160,0.117647059
267,6,0.610921502,150,0.12745098
267,7,0.614334471,160,0.147058824
267,8,0.634812287,160,0.18627451
267,9,0.648464164,160,0.196078431
267,10,0.679180887,160,0.205882353
267,11,0.696245734,180,0.225490196
267,12,0.706484642,200,0.18627451
267,13,0.71331058,170,0.225490196
267,14,0.720136519,,
267,15,0.726962457,230,0.245098039
267,16,0.726962457,220,0.225490196
267,17,0.71331058,200,0.235294118
267,18,0.679180887,200,0.176470588
267,19,0.651877133,160,0.12745098
267,20,0.648464164,160,0.12745098
267,21,0.641638225,150,0.078431373
267,22,0.645051195,210,0.156862745
267,23,0.634812287,120,0.078431373
267,24,0.641638225,150,0.098039216
268,1,0.645051195,230,0.166666667
268,2,0.62116041,250,0.039215686
268,3,0.607508532,270,0.068627451
268,4,0.604095563,290,0.098039216
268,5,0.593856655,290,0.098039216
268,6,0.590443686,290,0.009803922
268,7,0.593856655,110,0
268,8,0.638225256,120,0
268,9,0.696245734,150,0.019607843
268,10,0.699658703,270,0.019607843
268,11,0.71331058,210,0.12745098
268,12,0.723549488,,
268,13,0.767918089,160,0.166666667
268,14,0.747440273,160,0.166666667
268,15,0.737201365,170,0.205882353
268,16,0.709897611,160,0.176470588
268,17,0.696245734,,
268,18,0.679180887,210,0.196078431
268,19,0.655290102,200,0.205882353
268,20,0.648464164,160,0.176470588
268,21,0.641638225,170,0.147058824
268,22,0.634812287,170,0.12745098
268,23,0.631399317,160,0.137254902
268,24,0.631399317,160,0.107843137
269,1,0.62116041,160,0.205882353
269,2,0.62116041,160,0.156862745
269,3,0.61774744,160,0.12745098
269,4,0.614334471,160,0.049019608
269,5,0.631399317,170,0.107843137
269,6,0.614334471,160,0.098039216
269,7,0.62116041,160,0.137254902
269,8,0.651877133,170,0.098039216
269,9,0.675767918,160,0.18627451
269,10,0.682593857,160,0.264705882
269,11,0.726962457,160,0.166666667
269,12,0.744027304,160,0.225490196
269,13,0.744027304,160,0.215686275
269,14,0.737201365,160,0.225490196
269,15,0.733788396,160,0.264705882
269,16,0.709897611,170,0.205882353
269,17,0.696245734,160,0.254901961
269,18,0.682593857,160,0.196078431
269,19,0.658703072,160,0.176470588
269,20,0.651877133,160,0.166666667
269,21,0.648464164,160,0.156862745
269,22,0.641638225,160,0.264705882
269,23,0.648464164,160,0.12745098
269,24,0.641638225,160,0.225490196
270,1,0.638225256,160,0.196078431
270,2,0.645051195,180,0.166666667
270,3,0.645051195,,
270,4,0.627986348,160,0.156862745
270,5,0.624573379,,
270,6,0.627986348,170,0.088235294
270,7,0.648464164,210,0.205882353
270,8,0.662116041,,
270,9,0.679180887,,
270,10,0.706484642,,
270,11,0.71331058,,
270,12,0.740614334,260,0.235294118
270,13,0.750853242,,
270,14,0.757679181,,
270,15,0.781569966,270,0.176470588
270,16,0.757679181,,
270,17,0.750853242,270,0.117647059
270,18,0.699658703,170,0.156862745
270,19,0.679180887,170,0.078431373
270,20,0.66552901,160,0.049019608
270,21,0.66894198,170,0
270,22,0.66552901,110,0
270,23,0.645051195,280,0
270,24,0.648464164,280,0
271,1,0.645051195,280,0
271,2,0.600682594,280,0.009803922
271,3,0.590443686,10,0.058823529
271,4,0.563139932,20,0.117647059
271,5,0.43003413,110,0.656862745
271,6,0.406143345,110,0.617647059
271,7,0.395904437,110,0.62745098
271,8,0.389078498,110,0.5
271,9,0.37883959,100,0.490196078
271,10,0.372013652,110,0.558823529
271,11,0.385665529,110,0.598039216
271,12,0.412969283,110,0.441176471
271,13,0.443686007,120,0.441176471
271,14,0.402730375,100,0.421568627
271,15,0.402730375,110,0.333333333
271,16,0.395904437,120,0.294117647
271,17,0.389078498,110,0.254901961
271,18,0.38225256,110,0.264705882
271,19,0.372013652,120,0.333333333
271,20,0.38225256,120,0.343137255
271,21,0.385665529,110,0.37254902
271,22,0.389078498,120,0.37254902
271,23,0.38225256,110,0.460784314
271,24,0.372013652,110,0.460784314
272,1,0.365187713,110,0.352941176
272,2,0.365187713,110,0.274509804
272,3,0.354948805,110,0.294117647
272,4,0.361774744,100,0.254901961
272,5,0.368600683,110,0.196078431
272,6,0.372013652,110,0.176470588
272,7,0.372013652,110,0.215686275
272,8,0.37883959,120,0.254901961
272,9,0.385665529,110,0.215686275
272,10,0.395904437,110,0.205882353
272,11,0.416382253,120,0.147058824
272,12,0.423208191,120,0.12745098
272,13,0.436860068,120,0.147058824
272,14,0.450511945,130,0
272,15,0.464163823,,
272,16,0.453924915,,
272,17,0.453924915,70,0.068627451
272,18,0.443686007,130,0.117647059
272,19,0.42662116,120,0.156862745
272,20,0.416382253,120,0.029411765
272,21,0.409556314,110,0
272,22,0.409556314,110,0
272,23,0.423208191,200,0
272,24,0.423208191,180,0
273,1,0.423208191,120,0
273,2,0.419795222,120,0.049019608
273,3,0.406143345,110,0.078431373
273,4,0.416382253,10,0.029411765
273,5,0.419795222,100,0
273,6,0.42662116,110,0.009803922
273,7,0.433447099,120,0.019607843
273,8,0.443686007,120,0.147058824
273,9,0.460750853,120,0.264705882
273,10,0.467576792,110,0.235294118
273,11,0.470989761,120,0.215686275
273,12,0.505119454,120,0.166666667
273,13,0.535836177,120,0.18627451
273,14,0.552901024,120,0.225490196
273,15,0.532423208,120,0.225490196
273,16,0.511945392,120,0.215686275
273,17,0.491467577,120,0.274509804
273,18,0.47440273,120,0.264705882
273,19,0.467576792,120,0.333333333
273,20,0.470989761,120,0.343137255
273,21,0.4778157,120,0.323529412
273,22,0.481228669,120,0.352941176
273,23,0.47440273,120,0.333333333
273,24,0.47440273,120,0.352941176
274,1,0.488054608,110,0.352941176
274,2,0.505119454,120,0.343137255
274,3,0.511945392,110,0.235294118
274,4,0.515358362,100,0.196078431
274,5,0.518771331,110,0.245098039
274,6,0.52559727,100,0.245098039
274,7,0.539249147,110,0.225490196
274,8,0.556313993,100,0.205882353
274,9,0.624573379,120,0.205882353
274,10,0.62116041,130,0.254901961
274,11,0.651877133,130,0.254901961
274,12,0.662116041,130,0.264705882
274,13,0.706484642,140,0.205882353
274,14,0.699658703,160,0.284313725
274,15,0.706484642,160,0.343137255
274,16,0.686006826,160,0.274509804
274,17,0.655290102,160,0.225490196
274,18,0.641638225,160,0.176470588
274,19,0.634812287,140,0.117647059
274,20,0.624573379,130,0.107843137
274,21,0.624573379,110,0.009803922
274,22,0.62116041,110,0.019607843
274,23,0.604095563,100,0.058823529
274,24,0.597269625,80,0.107843137
275,1,0.593856655,80,0.166666667
